order_id,order_date,customer_age,gender,country,product_category,quantity,unit_price,discount,payment_method,total_price,is_returned
3820,2022-06-09 03:00:00,50,Female,USA,Food,7,77.42,0.03,UPI,525.68,1
3821,2022-06-09 04:00:00,56,Female,Germany,Electronics,9,18.71,0.03,Net Banking,163.34,0
3822,2022-06-09 05:00:00,43,Female,India,Books,6,488.97,0.38,Net Banking,1818.97,0
3823,2022-06-09 06:00:00,56,Male,USA,Books,5,298.79,0.36,Net Banking,956.13,1
3824,2022-06-09 07:00:00,47,Male,Canada,Electronics,1,215.85,0.13,Credit Card,187.79,0
3825,2022-06-09 08:00:00,20,Female,India,Food,6,448.25,0.24,Credit Card,2044.02,0
3826,2022-06-09 09:00:00,37,Female,Canada,Clothing,1,333.23,0.32,Net Banking,226.6,0
3827,2022-06-09 10:00:00,30,Male,UK,Clothing,3,329.46,0.17,Debit Card,820.36,0
3828,2022-06-09 11:00:00,36,Female,UK,Furniture,2,308.31,0.03,Cash,598.12,0
3829,2022-06-09 12:00:00,18,Male,Germany,Electronics,3,346.58,0.02,UPI,1018.95,0
3830,2022-06-09 13:00:00,59,Female,USA,Clothing,1,204.34,0.37,Credit Card,128.73,0
3831,2022-06-09 14:00:00,40,Female,India,Clothing,8,447.47,0.02,Credit Card,3508.16,0
3832,2022-06-09 15:00:00,35,Female,India,Furniture,7,46.86,0.24,Debit Card,249.3,0
3833,2022-06-09 16:00:00,60,Male,India,Books,8,121.83,0.4,Credit Card,584.78,0
3834,2022-06-09 17:00:00,22,Male,Canada,Electronics,1,412.71,0.08,Credit Card,379.69,0
3835,2022-06-09 18:00:00,22,Male,Canada,Clothing,6,410.24,0.44,Credit Card,1378.41,0
3836,2022-06-09 19:00:00,36,Male,UK,Furniture,1,395.5,0.13,Cash,344.08,0
3837,2022-06-09 20:00:00,23,Female,UK,Food,8,350.33,0.4,UPI,1681.58,0
3838,2022-06-09 21:00:00,32,Female,India,Clothing,1,324.1,0.33,Net Banking,217.15,0
3839,2022-06-09 22:00:00,28,Female,UK,Furniture,6,441.13,0.44,Net Banking,1482.2,0
3840,2022-06-09 23:00:00,68,Male,USA,Furniture,5,345.94,0.46,UPI,934.04,0
3841,2022-06-10 00:00:00,47,Male,Canada,Books,8,484.91,0.46,Debit Card,2094.81,0
3842,2022-06-10 01:00:00,37,Male,USA,Electronics,1,142.27,0.02,Cash,139.42,0
3843,2022-06-10 02:00:00,52,Male,Germany,Electronics,8,462.96,0.19,Cash,2999.98,0
3844,2022-06-10 03:00:00,21,Male,USA,Books,2,418.4,0.45,Cash,460.24,0
3845,2022-06-10 04:00:00,26,Female,USA,Electronics,2,324.36,0.37,Credit Card,408.69,0
3846,2022-06-10 05:00:00,44,Male,India,Clothing,1,409.96,0.45,UPI,225.48,0
3847,2022-06-10 06:00:00,36,Male,Germany,Food,2,336.23,0.12,Debit Card,591.76,0
3848,2022-06-10 07:00:00,22,Male,USA,Books,1,380.86,0.21,UPI,300.88,0
3849,2022-06-10 08:00:00,25,Male,Germany,Food,8,85.95,0.13,Debit Card,598.21,0
3850,2022-06-10 09:00:00,60,Male,USA,Furniture,4,381.6,0.16,UPI,1282.18,0
3851,2022-06-10 10:00:00,47,Male,Germany,Electronics,1,246.71,0.11,Credit Card,219.57,0
3852,2022-06-10 11:00:00,53,Male,Canada,Books,8,299.98,0.07,Credit Card,2231.85,0
3853,2022-06-10 12:00:00,33,Female,Canada,Books,8,127.11,0.18,Cash,833.84,0
3854,2022-06-10 13:00:00,64,Female,USA,Books,7,121.67,0.1,Debit Card,766.52,0
3855,2022-06-10 14:00:00,63,Female,USA,Electronics,6,327.98,0.1,Credit Card,1771.09,0
3856,2022-06-10 15:00:00,21,Female,Germany,Books,8,121.29,0.26,Credit Card,718.04,0
3857,2022-06-10 16:00:00,21,Male,Germany,Electronics,4,160.59,0.24,Net Banking,488.19,0
3858,2022-06-10 17:00:00,24,Female,USA,Clothing,9,216.25,0.42,Net Banking,1128.82,0
3859,2022-06-10 18:00:00,20,Male,Germany,Furniture,6,215.0,0.15,Debit Card,1096.5,0
3860,2022-06-10 19:00:00,55,Female,Canada,Food,4,347.29,0.45,UPI,764.04,0
3861,2022-06-10 20:00:00,42,Male,Canada,Books,8,262.5,0.44,Debit Card,1176.0,0
3862,2022-06-10 21:00:00,53,Male,UK,Books,4,233.64,0.37,UPI,588.77,0
3863,2022-06-10 22:00:00,21,Female,Germany,Books,2,403.95,0.4,Debit Card,484.74,0
3864,2022-06-10 23:00:00,25,Female,UK,Books,3,126.33,0.35,Net Banking,246.34,0
3865,2022-06-11 00:00:00,45,Male,India,Books,9,83.65,0.45,UPI,414.07,0
3866,2022-06-11 01:00:00,68,Male,Germany,Food,7,192.28,0.23,Cash,1036.39,0
3867,2022-06-11 02:00:00,20,Female,India,Books,4,368.9,0.42,Credit Card,855.85,1
3868,2022-06-11 03:00:00,66,Male,Canada,Books,1,166.41,0.08,Credit Card,153.1,0
3869,2022-06-11 04:00:00,25,Male,Canada,Food,1,49.4,0.31,Cash,34.09,0
3870,2022-06-11 05:00:00,28,Male,Germany,Electronics,8,474.21,0.02,Credit Card,3717.81,0
3871,2022-06-11 06:00:00,63,Male,Canada,Furniture,7,369.82,0.45,Debit Card,1423.81,1
3872,2022-06-11 07:00:00,66,Male,India,Electronics,2,448.21,0.27,Credit Card,654.39,0
3873,2022-06-11 08:00:00,23,Male,Germany,Books,5,433.39,0.26,Cash,1603.54,0
3874,2022-06-11 09:00:00,58,Male,USA,Books,6,439.61,0.19,UPI,2136.5,0
3875,2022-06-11 10:00:00,40,Male,Germany,Food,9,456.93,0.22,Cash,3207.65,0
3876,2022-06-11 11:00:00,61,Male,India,Clothing,8,319.01,0.09,Cash,2322.39,0
3877,2022-06-11 12:00:00,19,Female,India,Food,3,395.52,0.39,UPI,723.8,0
3878,2022-06-11 13:00:00,24,Male,India,Furniture,4,265.68,0.47,Net Banking,563.24,0
3879,2022-06-11 14:00:00,46,Male,USA,Food,4,18.72,0.06,Debit Card,70.39,0
3880,2022-06-11 15:00:00,23,Male,India,Books,9,125.53,0.36,Cash,723.05,1
3881,2022-06-11 16:00:00,58,Male,India,Books,3,348.78,0.46,Credit Card,565.02,0
3882,2022-06-11 17:00:00,28,Female,UK,Food,6,390.45,0.04,UPI,2248.99,1
3883,2022-06-11 18:00:00,25,Female,India,Electronics,1,352.26,0.1,Debit Card,317.03,0
3884,2022-06-11 19:00:00,47,Male,India,Food,2,68.47,0.31,Debit Card,94.49,0
3885,2022-06-11 20:00:00,54,Female,Canada,Books,4,347.94,0.28,Cash,1002.07,0
3886,2022-06-11 21:00:00,36,Female,USA,Books,7,278.65,0.24,Debit Card,1482.42,0
3887,2022-06-11 22:00:00,65,Male,USA,Clothing,2,497.32,0.02,Credit Card,974.75,0
3888,2022-06-11 23:00:00,20,Male,Canada,Furniture,3,274.0,0.46,Credit Card,443.88,0
3889,2022-06-12 00:00:00,59,Female,USA,Books,5,24.65,0.1,Cash,110.92,0
3890,2022-06-12 01:00:00,47,Male,UK,Books,3,98.51,0.08,Cash,271.89,1
3891,2022-06-12 02:00:00,50,Female,UK,Electronics,4,24.8,0.28,Net Banking,71.42,0
3892,2022-06-12 03:00:00,67,Male,UK,Clothing,9,137.72,0.39,UPI,756.08,0
3893,2022-06-12 04:00:00,43,Male,UK,Electronics,4,280.66,0.15,UPI,954.24,0
3894,2022-06-12 05:00:00,54,Male,USA,Clothing,3,336.1,0.31,Credit Card,695.73,0
3895,2022-06-12 06:00:00,37,Female,Germany,Books,9,305.04,0.29,Debit Card,1949.21,0
3896,2022-06-12 07:00:00,50,Female,Germany,Furniture,1,286.47,0.21,Debit Card,226.31,0
3897,2022-06-12 08:00:00,45,Female,Germany,Food,5,261.37,0.08,Credit Card,1202.3,1
3898,2022-06-12 09:00:00,44,Female,Germany,Clothing,3,190.01,0.1,Cash,513.03,0
3899,2022-06-12 10:00:00,46,Male,USA,Food,3,450.22,0.06,UPI,1269.62,0
3900,2022-06-12 11:00:00,63,Female,Germany,Food,4,47.39,0.21,Net Banking,149.75,0
3901,2022-06-12 12:00:00,41,Male,India,Food,3,354.96,0.25,Debit Card,798.66,0
3902,2022-06-12 13:00:00,36,Male,UK,Electronics,7,183.41,0.48,Net Banking,667.61,0
3903,2022-06-12 14:00:00,23,Male,India,Food,3,229.48,0.07,Cash,640.25,0
3904,2022-06-12 15:00:00,19,Female,Canada,Furniture,5,36.97,0.24,Credit Card,140.49,0
3905,2022-06-12 16:00:00,39,Male,UK,Books,6,35.19,0.21,Debit Card,166.8,0
3906,2022-06-12 17:00:00,52,Female,USA,Electronics,8,384.29,0.21,UPI,2428.71,0
3907,2022-06-12 18:00:00,19,Male,Canada,Clothing,5,425.34,0.26,Debit Card,1573.76,0
3908,2022-06-12 19:00:00,47,Female,USA,Clothing,3,51.42,0.44,UPI,86.39,0
3909,2022-06-12 20:00:00,63,Female,India,Food,7,63.58,0.22,Debit Card,347.15,0
3910,2022-06-12 21:00:00,52,Male,UK,Books,9,320.62,0.07,Net Banking,2683.59,0
3911,2022-06-12 22:00:00,32,Male,Canada,Electronics,7,492.81,0.14,Credit Card,2966.72,0
3912,2022-06-12 23:00:00,60,Female,Canada,Electronics,6,244.08,0.03,UPI,1420.55,1
3913,2022-06-13 00:00:00,48,Female,India,Furniture,1,399.71,0.22,Debit Card,311.77,0
3914,2022-06-13 01:00:00,27,Male,Germany,Books,1,307.53,0.14,UPI,264.48,0
3915,2022-06-13 02:00:00,45,Male,Germany,Clothing,4,71.2,0.18,Cash,233.54,0
3916,2022-06-13 03:00:00,25,Male,USA,Food,9,458.41,0.06,Net Banking,3878.15,0
3917,2022-06-13 04:00:00,30,Male,Canada,Clothing,4,173.21,0.31,UPI,478.06,0
3918,2022-06-13 05:00:00,47,Male,India,Electronics,2,253.67,0.04,Net Banking,487.05,0
3919,2022-06-13 06:00:00,54,Male,USA,Clothing,7,125.21,0.42,Net Banking,508.35,0
3920,2022-06-13 07:00:00,56,Female,Canada,Furniture,6,317.33,0.48,Cash,990.07,0
3921,2022-06-13 08:00:00,46,Male,Germany,Clothing,1,84.4,0.14,Cash,72.58,0
3922,2022-06-13 09:00:00,67,Male,Germany,Food,4,386.11,0.47,Net Banking,818.55,0
3923,2022-06-13 10:00:00,39,Female,UK,Books,4,26.65,0.13,UPI,92.74,0
3924,2022-06-13 11:00:00,41,Male,UK,Electronics,8,286.71,0.3,Net Banking,1605.58,0
3925,2022-06-13 12:00:00,55,Male,India,Clothing,4,54.4,0.2,Credit Card,174.08,0
3926,2022-06-13 13:00:00,38,Male,India,Food,7,369.52,0.17,UPI,2146.91,0
3927,2022-06-13 14:00:00,31,Female,Canada,Clothing,6,86.66,0.4,Credit Card,311.98,0
3928,2022-06-13 15:00:00,63,Female,Germany,Furniture,4,475.03,0.17,Net Banking,1577.1,0
3929,2022-06-13 16:00:00,58,Female,USA,Furniture,6,12.31,0.32,Debit Card,50.22,0
3930,2022-06-13 17:00:00,68,Male,USA,Furniture,7,95.29,0.23,Credit Card,513.61,0
3931,2022-06-13 18:00:00,59,Male,India,Furniture,1,27.07,0.11,Net Banking,24.09,0
3932,2022-06-13 19:00:00,19,Female,Germany,Furniture,1,77.23,0.12,Credit Card,67.96,0
3933,2022-06-13 20:00:00,26,Female,Canada,Clothing,7,8.65,0.33,Net Banking,40.57,0
3934,2022-06-13 21:00:00,57,Male,USA,Clothing,9,383.61,0.07,Net Banking,3210.82,0
3935,2022-06-13 22:00:00,62,Male,Germany,Clothing,9,203.99,0.45,Net Banking,1009.75,0
3936,2022-06-13 23:00:00,27,Male,USA,Books,7,442.14,0.05,UPI,2940.23,0
3937,2022-06-14 00:00:00,67,Female,Canada,Furniture,3,420.52,0.36,UPI,807.4,0
3938,2022-06-14 01:00:00,35,Female,UK,Books,9,214.6,0.18,Net Banking,1583.75,0
3939,2022-06-14 02:00:00,67,Female,India,Food,3,133.39,0.4,Cash,240.1,0
3940,2022-06-14 03:00:00,43,Male,Germany,Clothing,5,316.77,0.24,UPI,1203.73,1
3941,2022-06-14 04:00:00,41,Female,UK,Electronics,8,64.43,0.14,Credit Card,443.28,0
3942,2022-06-14 05:00:00,58,Female,Germany,Books,6,256.8,0.49,Net Banking,785.81,0
3943,2022-06-14 06:00:00,69,Male,UK,Books,4,27.62,0.27,Net Banking,80.65,0
3944,2022-06-14 07:00:00,28,Female,India,Clothing,6,19.74,0.04,Cash,113.7,0
3945,2022-06-14 08:00:00,44,Male,USA,Books,3,89.32,0.33,Net Banking,179.53,0
3946,2022-06-14 09:00:00,31,Female,UK,Furniture,6,77.16,0.23,UPI,356.48,0
3947,2022-06-14 10:00:00,49,Female,Canada,Food,7,153.56,0.38,Credit Card,666.45,0
3948,2022-06-14 11:00:00,39,Male,India,Books,6,172.95,0.07,Credit Card,965.06,0
3949,2022-06-14 12:00:00,51,Female,India,Food,2,199.93,0.13,Cash,347.88,0
3950,2022-06-14 13:00:00,63,Female,India,Electronics,2,375.69,0.29,Debit Card,533.48,0
3951,2022-06-14 14:00:00,19,Male,USA,Books,5,61.16,0.33,Credit Card,204.89,0
3952,2022-06-14 15:00:00,50,Female,UK,Furniture,3,140.9,0.24,UPI,321.25,0
3953,2022-06-14 16:00:00,61,Male,Canada,Food,6,35.58,0.24,UPI,162.24,0
3954,2022-06-14 17:00:00,24,Female,USA,Books,9,248.66,0.03,Cash,2170.8,0
3955,2022-06-14 18:00:00,52,Male,Canada,Electronics,8,351.06,0.32,UPI,1909.77,0
3956,2022-06-14 19:00:00,48,Female,Canada,Food,7,104.94,0.11,Debit Card,653.78,0
3957,2022-06-14 20:00:00,64,Female,Canada,Books,3,43.09,0.22,Credit Card,100.83,0
3958,2022-06-14 21:00:00,44,Male,USA,Clothing,1,457.23,0.27,UPI,333.78,0
3959,2022-06-14 22:00:00,56,Female,Canada,Clothing,4,189.81,0.05,Debit Card,721.28,0
3960,2022-06-14 23:00:00,54,Female,Canada,Clothing,5,102.63,0.29,Cash,364.34,0
3961,2022-06-15 00:00:00,35,Male,India,Food,8,167.53,0.35,Debit Card,871.16,0
3962,2022-06-15 01:00:00,66,Male,Canada,Books,1,228.61,0.07,Debit Card,212.61,0
3963,2022-06-15 02:00:00,30,Female,Canada,Food,4,436.36,0.31,UPI,1204.35,0
3964,2022-06-15 03:00:00,65,Male,Canada,Electronics,5,278.3,0.45,Credit Card,765.32,0
3965,2022-06-15 04:00:00,57,Female,India,Electronics,2,396.94,0.19,Debit Card,643.04,0
3966,2022-06-15 05:00:00,66,Female,USA,Furniture,7,185.77,0.09,UPI,1183.35,0
3967,2022-06-15 06:00:00,66,Male,India,Clothing,1,244.32,0.05,UPI,232.1,0
3968,2022-06-15 07:00:00,43,Female,USA,Food,2,58.57,0.26,Net Banking,86.68,0
3969,2022-06-15 08:00:00,18,Female,Canada,Furniture,5,343.61,0.11,Debit Card,1529.06,1
3970,2022-06-15 09:00:00,56,Female,Canada,Furniture,3,208.32,0.07,Net Banking,581.21,0
3971,2022-06-15 10:00:00,48,Male,India,Food,5,489.09,0.11,Net Banking,2176.45,0
3972,2022-06-15 11:00:00,59,Male,UK,Furniture,3,84.25,0.44,Net Banking,141.54,0
3973,2022-06-15 12:00:00,65,Female,UK,Food,8,85.31,0.08,Debit Card,627.88,1
3974,2022-06-15 13:00:00,54,Male,UK,Furniture,1,281.6,0.25,Debit Card,211.2,0
3975,2022-06-15 14:00:00,56,Female,Germany,Furniture,4,14.99,0.34,Net Banking,39.57,0
3976,2022-06-15 15:00:00,46,Male,India,Electronics,3,229.39,0.45,Debit Card,378.49,0
3977,2022-06-15 16:00:00,60,Female,USA,Electronics,1,47.6,0.13,Debit Card,41.41,1
3978,2022-06-15 17:00:00,41,Male,Canada,Food,9,350.55,0.34,Credit Card,2082.27,0
3979,2022-06-15 18:00:00,33,Male,Germany,Food,6,89.69,0.03,Credit Card,522.0,1
3980,2022-06-15 19:00:00,56,Female,Canada,Clothing,3,107.93,0.14,Cash,278.46,0
3981,2022-06-15 20:00:00,56,Female,USA,Electronics,3,324.69,0.3,Credit Card,681.85,0
3982,2022-06-15 21:00:00,40,Female,Germany,Electronics,6,198.05,0.28,Debit Card,855.58,0
3983,2022-06-15 22:00:00,66,Female,Germany,Food,3,482.79,0.08,Cash,1332.5,0
3984,2022-06-15 23:00:00,25,Female,UK,Books,3,100.22,0.23,Credit Card,231.51,0
3985,2022-06-16 00:00:00,55,Female,India,Electronics,2,455.35,0.33,Credit Card,610.17,0
3986,2022-06-16 01:00:00,68,Male,Canada,Electronics,9,360.43,0.16,Cash,2724.85,0
3987,2022-06-16 02:00:00,20,Female,India,Electronics,9,67.27,0.31,Debit Card,417.75,0
3988,2022-06-16 03:00:00,31,Female,USA,Clothing,4,7.98,0.31,Debit Card,22.02,0
3989,2022-06-16 04:00:00,38,Male,UK,Electronics,1,95.57,0.08,Cash,87.92,1
3990,2022-06-16 05:00:00,64,Female,India,Furniture,8,339.58,0.32,Cash,1847.32,0
3991,2022-06-16 06:00:00,47,Female,Germany,Food,8,473.39,0.02,Cash,3711.38,0
3992,2022-06-16 07:00:00,50,Male,Germany,Furniture,1,8.12,0.49,Credit Card,4.14,0
3993,2022-06-16 08:00:00,37,Female,USA,Books,8,149.44,0.24,Debit Card,908.6,0
3994,2022-06-16 09:00:00,62,Male,USA,Books,5,391.01,0.23,Net Banking,1505.39,0
3995,2022-06-16 10:00:00,62,Female,Germany,Food,5,172.29,0.46,Debit Card,465.18,0
3996,2022-06-16 11:00:00,40,Male,India,Furniture,9,413.7,0.25,Net Banking,2792.48,0
3997,2022-06-16 12:00:00,40,Male,India,Furniture,5,124.26,0.12,Net Banking,546.74,1
3998,2022-06-16 13:00:00,62,Female,Germany,Electronics,1,198.82,0.23,Net Banking,153.09,0
3999,2022-06-16 14:00:00,55,Female,Germany,Clothing,2,493.12,0.04,Debit Card,946.79,0
4000,2022-06-16 15:00:00,52,Female,Germany,Food,1,193.01,0.44,Debit Card,108.09,0
4001,2022-06-16 16:00:00,56,Male,Canada,Electronics,4,487.67,0.42,Debit Card,1131.39,0
4002,2022-06-16 17:00:00,39,Female,UK,Clothing,8,182.05,0.15,Cash,1237.94,0
4003,2022-06-16 18:00:00,46,Male,Canada,Food,4,157.33,0.19,Debit Card,509.75,0
4004,2022-06-16 19:00:00,66,Male,Canada,Clothing,1,99.58,0.0,Credit Card,99.58,0
4005,2022-06-16 20:00:00,52,Female,Germany,Electronics,3,10.02,0.26,UPI,22.24,0
4006,2022-06-16 21:00:00,19,Female,UK,Food,1,315.57,0.13,Cash,274.55,0
4007,2022-06-16 22:00:00,63,Female,Germany,Books,6,328.12,0.25,Credit Card,1476.54,1
4008,2022-06-16 23:00:00,64,Female,Germany,Furniture,2,27.65,0.09,Cash,50.32,0
4009,2022-06-17 00:00:00,35,Female,USA,Food,8,346.75,0.18,Debit Card,2274.68,0
4010,2022-06-17 01:00:00,52,Male,UK,Food,8,146.92,0.37,Debit Card,740.48,0
4011,2022-06-17 02:00:00,61,Male,India,Electronics,3,101.02,0.28,Credit Card,218.2,0
4012,2022-06-17 03:00:00,31,Female,Germany,Books,7,178.25,0.42,Debit Card,723.7,0
4013,2022-06-17 04:00:00,35,Female,UK,Clothing,7,169.93,0.26,Cash,880.24,0
4014,2022-06-17 05:00:00,49,Female,USA,Clothing,7,44.81,0.48,Net Banking,163.11,0
4015,2022-06-17 06:00:00,39,Male,India,Books,8,432.26,0.29,Credit Card,2455.24,0
4016,2022-06-17 07:00:00,52,Male,India,Books,7,288.55,0.23,Cash,1555.28,0
4017,2022-06-17 08:00:00,63,Female,India,Clothing,6,172.55,0.34,UPI,683.3,0
4018,2022-06-17 09:00:00,19,Male,UK,Electronics,6,419.81,0.35,Credit Card,1637.26,0
4019,2022-06-17 10:00:00,23,Male,Germany,Electronics,7,280.89,0.38,UPI,1219.06,0
4020,2022-06-17 11:00:00,65,Male,USA,Electronics,9,262.95,0.47,Net Banking,1254.27,0
4021,2022-06-17 12:00:00,68,Female,Germany,Furniture,5,120.06,0.28,Debit Card,432.22,0
4022,2022-06-17 13:00:00,56,Male,UK,Clothing,3,191.3,0.17,Credit Card,476.34,0
4023,2022-06-17 14:00:00,49,Male,UK,Books,8,80.26,0.17,Net Banking,532.93,0
4024,2022-06-17 15:00:00,46,Male,India,Books,1,459.02,0.16,UPI,385.58,0
4025,2022-06-17 16:00:00,56,Male,Germany,Furniture,3,402.61,0.11,Credit Card,1074.97,0
4026,2022-06-17 17:00:00,68,Female,USA,Furniture,7,449.15,0.16,Cash,2641.0,0
4027,2022-06-17 18:00:00,66,Male,UK,Electronics,5,322.22,0.46,Cash,869.99,0
4028,2022-06-17 19:00:00,22,Female,Germany,Clothing,9,423.75,0.14,Debit Card,3279.82,0
4029,2022-06-17 20:00:00,55,Female,UK,Food,9,385.88,0.13,UPI,3021.44,0
4030,2022-06-17 21:00:00,25,Female,USA,Food,4,392.81,0.19,Debit Card,1272.7,0
4031,2022-06-17 22:00:00,21,Female,India,Electronics,2,355.9,0.19,Credit Card,576.56,0
4032,2022-06-17 23:00:00,39,Male,India,Food,3,175.27,0.25,Net Banking,394.36,0
4033,2022-06-18 00:00:00,39,Male,India,Food,4,137.09,0.01,Cash,542.88,0
4034,2022-06-18 01:00:00,44,Male,Germany,Electronics,9,129.57,0.36,Cash,746.32,0
4035,2022-06-18 02:00:00,20,Female,Canada,Food,2,202.29,0.37,Net Banking,254.89,0
4036,2022-06-18 03:00:00,46,Female,Germany,Food,4,435.84,0.03,Debit Card,1691.06,0
4037,2022-06-18 04:00:00,65,Male,India,Clothing,5,293.36,0.14,Credit Card,1261.45,0
4038,2022-06-18 05:00:00,50,Male,UK,Books,3,379.37,0.27,Credit Card,830.82,0
4039,2022-06-18 06:00:00,55,Female,Germany,Clothing,4,281.56,0.44,UPI,630.69,0
4040,2022-06-18 07:00:00,51,Male,UK,Furniture,9,356.95,0.36,Credit Card,2056.03,0
4041,2022-06-18 08:00:00,53,Female,USA,Furniture,1,250.64,0.06,Credit Card,235.6,0
4042,2022-06-18 09:00:00,50,Male,Canada,Food,8,419.77,0.24,Credit Card,2552.2,0
4043,2022-06-18 10:00:00,57,Female,Germany,Furniture,9,166.95,0.1,Credit Card,1352.3,0
4044,2022-06-18 11:00:00,35,Male,Canada,Books,6,371.4,0.11,Debit Card,1983.28,0
4045,2022-06-18 12:00:00,27,Male,USA,Furniture,6,386.64,0.5,Credit Card,1159.92,0
4046,2022-06-18 13:00:00,53,Female,India,Food,4,329.57,0.03,Credit Card,1278.73,0
4047,2022-06-18 14:00:00,62,Male,Germany,Books,4,342.36,0.31,Net Banking,944.91,0
4048,2022-06-18 15:00:00,40,Female,Canada,Electronics,6,391.72,0.18,Net Banking,1927.26,0
4049,2022-06-18 16:00:00,23,Male,USA,Clothing,7,161.79,0.03,Net Banking,1098.55,0
4050,2022-06-18 17:00:00,40,Female,India,Electronics,1,188.13,0.1,Cash,169.32,0
4051,2022-06-18 18:00:00,27,Female,USA,Clothing,7,407.75,0.45,Debit Card,1569.84,0
4052,2022-06-18 19:00:00,19,Male,India,Clothing,5,385.55,0.34,Net Banking,1272.31,0
4053,2022-06-18 20:00:00,61,Male,Canada,Electronics,9,239.22,0.39,Cash,1313.32,0
4054,2022-06-18 21:00:00,23,Female,Canada,Furniture,3,416.68,0.49,UPI,637.52,0
4055,2022-06-18 22:00:00,60,Female,USA,Books,9,44.06,0.0,Credit Card,396.54,0
4056,2022-06-18 23:00:00,22,Male,Germany,Clothing,9,494.13,0.37,UPI,2801.72,0
4057,2022-06-19 00:00:00,25,Male,India,Electronics,2,412.58,0.2,Cash,660.13,0
4058,2022-06-19 01:00:00,37,Female,Germany,Electronics,4,389.43,0.11,UPI,1386.37,1
4059,2022-06-19 02:00:00,68,Male,UK,Clothing,6,287.49,0.44,Debit Card,965.97,0
4060,2022-06-19 03:00:00,69,Male,UK,Food,1,165.43,0.15,Net Banking,140.62,0
4061,2022-06-19 04:00:00,56,Male,Germany,Clothing,9,104.06,0.05,Net Banking,889.71,0
4062,2022-06-19 05:00:00,31,Male,Canada,Food,6,484.69,0.47,Credit Card,1541.31,0
4063,2022-06-19 06:00:00,29,Female,Canada,Electronics,1,280.67,0.17,Cash,232.96,0
4064,2022-06-19 07:00:00,41,Male,India,Food,8,251.17,0.03,Net Banking,1949.08,0
4065,2022-06-19 08:00:00,56,Male,Canada,Books,6,16.19,0.42,Debit Card,56.34,0
4066,2022-06-19 09:00:00,29,Male,India,Electronics,5,453.39,0.4,Cash,1360.17,0
4067,2022-06-19 10:00:00,58,Male,Germany,Electronics,1,166.74,0.22,UPI,130.06,0
4068,2022-06-19 11:00:00,49,Female,Canada,Clothing,6,306.4,0.19,Credit Card,1489.1,0
4069,2022-06-19 12:00:00,21,Male,UK,Furniture,8,226.33,0.27,Debit Card,1321.77,0
4070,2022-06-19 13:00:00,20,Female,Canada,Books,2,206.71,0.48,Debit Card,214.98,0
4071,2022-06-19 14:00:00,25,Male,Germany,Clothing,8,360.79,0.35,Net Banking,1876.11,0
4072,2022-06-19 15:00:00,20,Male,UK,Clothing,5,338.02,0.32,UPI,1149.27,0
4073,2022-06-19 16:00:00,43,Female,UK,Clothing,5,468.3,0.08,UPI,2154.18,0
4074,2022-06-19 17:00:00,64,Female,India,Food,3,247.32,0.14,Debit Card,638.09,0
4075,2022-06-19 18:00:00,23,Male,Canada,Food,8,57.89,0.19,Credit Card,375.13,0
4076,2022-06-19 19:00:00,34,Female,USA,Electronics,6,392.78,0.07,Debit Card,2191.71,1
4077,2022-06-19 20:00:00,68,Female,Canada,Furniture,2,143.55,0.17,Credit Card,238.29,0
4078,2022-06-19 21:00:00,26,Male,UK,Electronics,1,320.22,0.39,Cash,195.33,0
4079,2022-06-19 22:00:00,35,Female,India,Food,6,461.95,0.49,Net Banking,1413.57,0
4080,2022-06-19 23:00:00,68,Male,Canada,Furniture,7,346.59,0.26,Cash,1795.34,0
4081,2022-06-20 00:00:00,46,Male,Germany,Electronics,1,298.05,0.1,Cash,268.24,0
4082,2022-06-20 01:00:00,32,Male,Germany,Food,7,166.24,0.35,Cash,756.39,0
4083,2022-06-20 02:00:00,24,Female,Germany,Electronics,1,92.71,0.46,UPI,50.06,0
4084,2022-06-20 03:00:00,31,Female,Canada,Books,8,359.52,0.15,Net Banking,2444.74,0
4085,2022-06-20 04:00:00,46,Male,USA,Clothing,8,198.09,0.2,Cash,1267.78,0
4086,2022-06-20 05:00:00,21,Male,Canada,Books,5,216.34,0.33,UPI,724.74,0
4087,2022-06-20 06:00:00,62,Male,India,Food,4,230.18,0.3,UPI,644.5,0
4088,2022-06-20 07:00:00,56,Male,USA,Clothing,1,369.99,0.36,Credit Card,236.79,0
4089,2022-06-20 08:00:00,65,Female,India,Electronics,1,266.09,0.44,Debit Card,149.01,0
4090,2022-06-20 09:00:00,22,Female,India,Food,8,441.18,0.32,Credit Card,2400.02,0
4091,2022-06-20 10:00:00,18,Female,USA,Food,2,126.12,0.16,UPI,211.88,0
4092,2022-06-20 11:00:00,29,Female,India,Books,5,466.41,0.48,Credit Card,1212.67,1
4093,2022-06-20 12:00:00,56,Female,Canada,Electronics,5,496.74,0.28,UPI,1788.26,0
4094,2022-06-20 13:00:00,24,Male,UK,Books,1,407.92,0.26,Debit Card,301.86,0
4095,2022-06-20 14:00:00,69,Female,Canada,Furniture,4,171.03,0.13,Credit Card,595.18,0
4096,2022-06-20 15:00:00,38,Female,Canada,Food,3,383.13,0.15,Cash,976.98,0
4097,2022-06-20 16:00:00,24,Male,Canada,Furniture,9,101.46,0.23,Debit Card,703.12,0
4098,2022-06-20 17:00:00,34,Male,USA,Electronics,4,230.61,0.3,Credit Card,645.71,0
